Painting ID,Painting Name,short description,long description,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A patient or ailing person surrounded by people.,This seems to be a sad scene involving a sick person. Everybody is shown serious.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Autopsy,There is a serious mood to this image as an autopsy is underway and men are studying what is happening as the corpse is being cut into.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",There are 8 scholars hovering over a body being dissected. ,"this makes me amused. Only one scholar is actually looking at the body, everyone else is looking in every other direction. ",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A group of men,A group of men are studying a man lying on a table,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Man being dissected buy other men,If looks like a group of doctors learning about the human body.  I man is being dissected and it is a somber scene. ,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Early Autopsy,"This early classical piece depicts more curiosity than morbidity and appears to capture an example of one of the first autopsies ever performed. The men gathered around appear to be learned, possibly scientists who seem engrossed with the process and have an appreciation for its significance and somewhat controversial nature. Their expressions are a range of interested from apprehensive to engrossed.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632","The Anatomy Lesson of Dr. Nicolaes Tulp is a 1632 oil painting on canvas by Rembrandt housed in the Mauritshuis museum in The Hague, the Netherlands. Dr. Nicolaes Tulp is pictured explaining the musculature of the arm to medical professionals. Some of the spectators are various doctors who paid commissions to be included in the painting. The painting is signed in the top-left hand corner Rembrandt. f[ecit] 1632. This may be the first instance of Rembrandt signing a painting with his forename (in its original form) as opposed to the monogramme RHL (Rembrandt Harmenszoon of Leiden), and is thus a sign of his growing artistic confidence.","Anatomy lessons were a social event in the 17th century, taking place in lecture rooms that were actual theaters, with students, colleagues and the general public being permitted to attend on payment of an entrance fee. The spectators are appropriately dressed for this social occasion. It is thought that the uppermost (not holding the paper) and farthest left figures were added to the picture later",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A group of men surrounding a man who appears to be deceased.,They look curious and solemn as to what has happened to the man.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",a bunch of men with black on all around a guy that is very sick this is sad.,,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",An anatomy class from an older time.,"Much interest and eagerness to learn. A mood of wanting to know more as this was not known to people at the time. The wonders of the human body,",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Group of men gathered around a cadaver,"The color palette used in this piece has very dark, muted tones. I think this is meant to convey the detachment, as none of the men appear to truly be looking at the body they are studying. ",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A teacher trying to teach students ,It looks as though this was taken around the time of Columbus because of the attire. There seems to be an ill man on the table and the man pointing to him is explaining/teaching the others surrounding him what may off happened. ,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",medieval physicians and historical medical research,"The picture depicts a group of very early physicians and scholars performing a medieval medical experiment on a cadaver. The leading physician has opened up the arm, and is exploring on the inside of the arm. He is trying to learn what each part does, how it connects with other parts to make the arm work as it does, he is examining the bone, tissues, ligaments and muscles. There are other physicians and scholars that are surrounding the table, as they all look on to learn as well. It gives me a feeling of curiosity, chills and seeing how much we have progress through the years in medical research. Thankful, awed and relieved to be in the world now.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632","Cadaver, human figure.",It looks like they are examining the muscles in the arm of a cadaver.  I like this image because it shows scientific or medical discovery.  The picture makes me feel nostalgic for medical history and discovery.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",male patient,"This looks like a barbaric surgical procedure from long, long ago.  It makes me feel uneasy for the patient but also make me curious about medical procedures of long ago.  The "" surgeon"" looks like he is more interested in teaching or showing off than healing. On second thought maybe it is an autopsy. That would be very sad.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Historical medical autopsy.,"This shows an autopsy, and judging by the dress it was relatively new, when medical science was born in the Renaissance. The instructor is holding his (adult, male white) students' interests and they in turn are extremely curious. ",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A pilgrim man doing surgery or an autopsy. ,The move is sad because the man appears to either be doing surgery or giving and autopsy in front of a crowd. I am creeped out by this photo because I the mans muscles are exposed ,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Dead Man ,"Sadness, a man has died as these men were trying to save him ",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A man.,This image makes me feel uneasy because not only do the men in the image seem uneasy but the photo is exhibiting a corpse.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Human male cadaver,"A group of what seem to be educated male scholars are watching a man with a black hat dissecting the left arm of a cadaver. Each of the observing men seem to be looking in a different direction, some not necessarily in the direction of the dissection that is taking place, giving a disjointed and almost photographically candid feeling to this painting. The cadaver is exposed except for a cloth covering his genitals, in contrast to the men around him who are almost covered head to toe in black fabric and heavy white collars. A large book is open in the bottom right corner of the frame, possibly a medical or anatomical text that the dissector is referring to. The feeling that this image gives me is one of emotional dis-attachment and pragmatism. It does not look like a sentimental image to me.  ",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632","The event can be dated to 31 January 1632: the Amsterdam Guild of Surgeons, of which Tulp was official City Anatomist, permitted only one public dissection a year, and the body would have to be that of an executed criminal.[1]



Anatomy lessons were a social event in the 17th century, taking place in lecture rooms that were actual theatres, with students, colleagues and the general public being permitted to attend on payment of an entrance fee. The spectators are appropriately dressed for this social occasion. It is thought that the uppermost (not holding the paper) and farthest left figures were added to the picture later.",Medical specialists have commented on the accuracy of muscles and tendons painted by the 26-year-old Rembrandt. It is not known where he obtained such knowledge, it is possible that he copied the details from an anatomical textbook
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",it is a group of men huddled around a surgeon in a scene from a long time ago.,I think that this is a picture from when surgery was still new to us because of all the men and their surprised expressions. also their wardrobes seem very very outdated. this makes me feel slight revulsion because of the dead body.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A small group is clustered closely around the cadaver while a physician/surgeon demonstrates. ,"Not everyone is focused on the demonstration. Several of them, their eyes are focused on things not accounted for. At first glance this seems like a simple depiction of a medical demonstration, but the longer one looks the more mysterious it becomes. There seem to be items or things happening elsewhere in the room that compete with the novelty of a dissected cadaver. Even the surgeon's gaze is focused outside the frame, as though addressing an audience beyond those immediately around the table. The strength of this work how it presses attention to things not shown, and the questions that poses. Those questions are different for everyone.  ",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A group of men,This painting depicts very early medical practices. It's gruesome and detailed. To much this doesn't illicit much emotion. I see the painting as more of a record of the moment or time.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",dead man lying on a table and partially clothed.  ,A bunch of men are surrounded by a table that has a man whom arm is being probed and the flesh is gone.  Only bones are showing.  I believe an autopsy is being performed and standing around the main man doing the probing are his students.  Curious.  I am wondering what happened to the man who is slapped on the table.  ,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A group of men in dark clothing observing the dissection of a corpse on a table,"This appears to be a scene from a long-ago anatomy class. The sole man wearing a hat uses what look like forceps to manipulate the muscles of the body's skinless left arm, while the other seven men crowd around the table for a look or take notes. The body appears to suffer from a form of dwarfism, perhaps the reason for the dissection in the first place.



The scene is quite dark, with most of the light focused on the body and the faces of the men. This gives the painting a somewhat ominous feel and lends a sense of the taboo to it.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632","human figures, men","I feel intrigued about this picture,because it looks like the guy with scissors is demonstrating something to his students.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Doctor giving a lesson over a corpse. ,Image of a doctor around the 18th century giving a lesson to curious students over what appears to be a corpse. This image evokes a sense of curiosity.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A surgeon giving anatomy lesson to students,"This is an anatomy lesson given by Doctor Tulp with students eagerly listening to his instruction. For me, the image displays the reverence that was given to inquisitiveness and careful scientific analysis during the time of the painting's creation.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",An autopsy with master teaching students.,Depicts the evolution of our knowledge today.  Master is teaching his students about the body but doing an autopsy of the corpse.  Interesting to see how it was done centuries ago.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Teacher,"It's macabre, the colors int he background are all dark and blending in together. The corpse is pale and very white which contrasts greatly to the men dressed in mostly black. It's clearly a lesson on anatomy. The way the corpse is posed and the lack of attention directed to his face doesn't make it overtly sad or intentionally morbid.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A group of men watch as a man holding sutures opens a corpse's arm.,"The expressions of interest on their faces give me a tiny bit of disgust.  I understand that it's an anatomy lesson, but it still makes me feel a bit disconcerted.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632","Pilgrims, dissecting a dead man.","I just wonder what they are looking for. While I appreciate all kinds of art, this one grosses me out a little. ",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",doctor performing an autopsy,"It appears as though the doctor is lecturing or teaching the other men about something concerning the cadaver. Most of them seem quite interested in it, though one is looking away as though he has no interest.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A man dissects a cadaver surrounded by other men.,"The mood is one of intrigue and thoughtfulness; while one man seems to be demonstrating a dissection, the others all lean forward in great interest and speculation, trying to get a closer look and comprehend the procedure. The painting makes me, like the men, feel curious; what exactly is the surgeon trying to elucidate, and where did the cadaver come from?",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",anatomy lesson,"This image is a bit gruesome.  It seems to depict a group of gentlemen who are using a corpse to learn about anatomy.  It's instructive, but not particularly uplifting.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A group of men looking at a naked man on a table.,To me it looks like the painter is trying to show how a class might have taken place decades ago. Looks like a form of a anatomy class. Even looks like someone is taking notes.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Human,It shows a man explaining something about the body on the table. It gives us a serious and moody feeling and makes us think of the man on the table.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",8 Male medical scholars or doctors looking over a deceased human.,"The mood shows the look of sincere interest on some of the males as if they are watching/listening to the main male teacher/doctor. I do not like this photo as it seems very old, cold, and chilling to me. I believe the image is trying to convey medical teachings of some sort. ",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",A group of medieval doctors around a cadaver.,"I believe this is trying to show teaching, or how sciences may have been taught many centuries ago. At the same time, some of the men in the image almost appear doubtful or opposed to what the man in black is trying to tell or teach. The image has a slight dark feeling to it, given the color palette used and the dead body.",
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",Several men ,It looks like several men are standing over a dead body discussing it. It looks as though one man is the instructor and the others are learning about anatomy. ,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",The image is of doctors doing an autopsy in order to learn more about human anatomy and disease. ,The mood is one of curiosity as the figures are leaning in to get a better view. It is a somber setting since it is the use of a deceased body in order to advance medical science. It makes me feel wonder because what is being done in this image is a small step in medical progress.,
10," Rembrandt ""The Anatmoy Lecutre of Dr Nicolae Tulp"" 1632",humans performing surgury,this is a creepy picture to me.  It looks as if men are either performing an autopsy or about to do surgery.  it makes me feel creeped out.,
11," Marcel Duchamp ""LHOOQ"" ",It's a woman (the Mona Lisa) with a mustache.,"It's a parody of the Mona Lisa, the woman has a mustache, and her hair is different and I think her arms are too. I think the artist is trying to make a statement about how subtle changes in context can completely transform the meaning of a work of art. It makes me feel a bit ignorant, since it's a very well known painting, and I've seen it before, but I have no real knowledge of its background.",
11," Marcel Duchamp ""LHOOQ"" ",Modern Monalisa(n),"A Artist tried his imagination  over the old picture of Monalisa to give new appearance with mustag, hairs etc",
11," Marcel Duchamp ""LHOOQ"" ",This is a manipulated version of Mona Lisa.,This painting is altered and shows Mona Lisa with a mustache and a beard for fun.,
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa with beard.,"Whimsy is made of an iconic image, as a mustache and beard are drawn on the Mona Lisa's face.",
11," Marcel Duchamp ""LHOOQ"" ",The Mona Lisa Defaced,I am very angry at this. This is the classic mona lisa but someone put a beard and mustache on her. that is absolute crap. you don't just ruin a masterpiece that that. this painting is a very important part of art history. ,
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa,The Mona Lisa painting has been given mustache and beard.,
11," Marcel Duchamp ""LHOOQ"" ",Mona lisa,Someone has drawn a funny mustache on the Mona lisa. It is funny and made me laugh. ,
11," Marcel Duchamp ""LHOOQ"" ",defaced Mona Lisa,The classic portrait of The Mona Lisa which usually is engaging due to it's mystery and in this case appears to have been defaced with the addition of a mustache and goatee. It evokes feelings of anger and frustration for me because it seems like the original masterpiece has been disrespected.,
11," Marcel Duchamp ""LHOOQ"" ","Mona Lisa, 

Leonardo da Vinci: Mona Lisa [Credit: The Print Collection?���Heritage-Images]oil painting on a poplar wood panel by the Italian painter, draftsman, sculptor, architect, and engineer Leonardo da Vinci, probably the world?�?s most-famous painting. It was painted sometime between 1503 and 1506, when Leonardo was living in Florence, and it now hangs in the Louvre, in Paris, where it remains an object of pilgrimage in the 21st century. ","These signs of aging distract little from the painting's effect. In its exquisite synthesis of sitter and landscape, the Mona Lisa set the standard for all future portraits",
11," Marcel Duchamp ""LHOOQ"" ",A woman with a beard and mustache is the main image.,She looks like she is in costume and is being sly about it.,
11," Marcel Duchamp ""LHOOQ"" ",a very nice picture of mona lisa....,this really neat has a lot of color they make me happy,
11," Marcel Duchamp ""LHOOQ"" ",A tainted image of Mona Lisa.,Someone ruined this image of Mona Lisa. Trying to turn it into a French Man. You cannot describe the mood or sentiment here. Maybe vandalism. Maybe an act of hate. Impossible to tell.,
11," Marcel Duchamp ""LHOOQ"" ",The Mona Lisa with a mustache and goatee drawn on,"I would guess that it is meant to be humorous, potentially satirical. As the artist took a very iconic piece and essentially defaced it, I imagine that it is intended that the viewer analyzes the value that we place on famous works of art and whether that value is fully warranted. ",
11," Marcel Duchamp ""LHOOQ"" ",Famous painting. ,This is a painting by a famous artist but it is altered in mockery because of the mustache. I think this is trying to state the woman is unattractive. ,
11," Marcel Duchamp ""LHOOQ"" ",gender twisted Mona Lisa,"This is an image of the Mona Lisa, but with a twist. She has a mustache and small beard, as to depict a male side of Mona Lisa. I think this makes you question the gender, as to ask yourself that perhaps Mona Lisa wasn't actually Mona Lisa, perhaps she was Monty Leonard back then? Perhaps the artist was in love with the one that did the sitting for the portrait, but since he was actually a male, he painted his lover as 'Mona Lisa', as a male would never have been accepted back in that time. It makes me feel how much we have progressed in our gender roles today, and how different times are for the sexes.",
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa with a mustache and beard.,I don't like this image because it seems to deface a famous piece of art.  It makes me mad because it's disrespectful.  Perhaps someone is poking fun at art.,
11," Marcel Duchamp ""LHOOQ"" ",woman,This looks like a vandalized portrait. Makes me sad. I never thought Mona Lisa was very attractive but she doesn't deserve to be defaced.,
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa with a mustache and beard. ,"This is your standard issue Mona Lisa - with a slight smile and calm face. Someone penciled in a beard and mustache on her. The original isn't my favorite work, but I hate graffiti. Poor Mona Lisa. ",
11," Marcel Duchamp ""LHOOQ"" ",A woman with a mustache,The image is historic and conveys a mood of peace. The woman looks like a Mona Lisa but appears to have a mustache and goatee. it kind of weirds me out because it does not look right. ,
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa ,"humor, someone drew a mustache on a famous piece of art ",
11," Marcel Duchamp ""LHOOQ"" ",The Mona Lisa.,"This image makes me feel happy because it the famous painting of The Mona Lisa, but someone has added a mustache and beard.",
11," Marcel Duchamp ""LHOOQ"" ","Female human figure from the torso up, appears to be Leonardo da Vinci's 'Mona Lisa' with one lightened eye and a goatee.","This image appears satirical to me. It may have even been a rough draft or mock up made by da Vinci himself, or a modern day reiteration. The face and upper body of Mona Lisa are easily recognizable, and the addition of a goatee and lightened eye would be fairly obvious to anyone who has seen the original painting before. The color palette used in this image is also different from the original tones of the painting, which were very yellow / golden and highly contrasted. The image makes me feel slightly amused and slightly offended.",
11," Marcel Duchamp ""LHOOQ"" ","The Mona Lisa is a half-length portrait of a woman by the Italian artist Leonardo da Vinci, which has been acclaimed as ""the best known, the most visited, the most written about, the most sung about, the most parodied work of art in the world"". ","The Mona Lisa and its influence. ... In its exquisite synthesis of sitter and landscape, the Mona Lisa set the standard for all future portraits.",
11," Marcel Duchamp ""LHOOQ"" ",this is the mona lisa but it has been drawn upon.,This gives off a comical sentiment because of the mustache and goatee that has been drawn on the painting. it makes me feel like laughing.,
11," Marcel Duchamp ""LHOOQ"" ","This is an altered or alternative version of the Mona Lisa. It may be a study, or a prank. She is sporting purple facial hair.","This is a prank or done with humor. It may have been done by the artist (or someone else) to demonstrate that it is a self portrait (of Leonardo Da Vinci). The color of the beard matches the color of the signature, indicating is is very likely the original artist added the facial hair. It seems reasonable to wonder if the original color was purple. It may have been added later, and pigment may have faded to the pale lavender like tone. It evokes amusement and whimsy. The alterations become the focus, but they also change the way one views the original subject. A double-take to assure the garments are of feminine fashion. A general androgyny is introduced.  The strength of the image is in wondering who added the facial hair, why they did it, and how it alters our perception of the woman. ",
11," Marcel Duchamp ""LHOOQ"" ",A women sitting,This is a satire of the Mona Lisa. It could also be a conjecture that the famous painting was modeled on a man. ,
11," Marcel Duchamp ""LHOOQ"" ",A person dressed in black and has a lovely smile.  Looks like Mona Lisa but it's not.,A woman is posing for a painted picture.  Her smile seems to be reflecting back at the artist.  A whimsical smile and the artist painted a pencil moustache as well as a small beard.  I had to do a double take on this.  I thought it was clever and at the same time funny.  Because of the long hair and dress you would think it was of a woman but now I'm not so sure.,
11," Marcel Duchamp ""LHOOQ"" ","The famous Mona Lisa painting of a woman with a subtle smile, altered to add a mustache and thin goatee","Normally the Mona Lisa painting is calm with an underlying current of amusement, but the addition of facial hair to the good lady brings the humor to the foreground. It may be juvenile, but adding mustaches to pictures can be quite funny.",
11," Marcel Duchamp ""LHOOQ"" ",human figure,This picture makes me feel funny because someone added facial hair to Mona Lisa. And she looks funny with beard and mustache,
11," Marcel Duchamp ""LHOOQ"" ",This is a satirical interpretation of the Mona Lisa.,This image is a portrayal of the Mona Lisa with a mustache and goatee. It's meant to evoke feelings of humor.,
11," Marcel Duchamp ""LHOOQ"" ",Caricature of Mona Lisa,"The mood is more playful than the somber, enigmatic tone of the original Mona Lisa. Duchamp's L.H.O.O.Q seems to show that art doesn't have to be taken too seriously and the common person can easily appreciate the nature of this painting.",
11," Marcel Duchamp ""LHOOQ"" ",Woman with mustache and goatee,This graffiti on a painting by a master makes me angry.  I love all art and hate to see abuse of it.,
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa,It appears to be a print of the Mona Lisa with facial hair added along with letters at the bottom. Aside from a possible attempt at gender reversal I'm not sure what it means. It seems mostly just a parody. It invokes a minute sense of whimsy.,
11," Marcel Duchamp ""LHOOQ"" ",The Mona Lisa with a tiny mustache and beard.,This bothers me because it's one of THE MOST famous works of art and it has been defaced (literally defaced).,
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa with a mustache.,"On one hand it makes me laugh, and on the other it makes me frustrated because it's silly, but also degrading.",
11," Marcel Duchamp ""LHOOQ"" ",mona lisa with a goatee,"a silly addition to what is considered a masterpiece, looks satirical",
11," Marcel Duchamp ""LHOOQ"" ",A woman (the Mona Lisa) has a goatee and a pointy mustache.,"The Mona Lisa's expression has always seemed a little enigmatic and thoughtful; by adding the facial hair, the painter seems to suggest a further deviousness. The image makes me feel amused; I enjoy twists on classic, well-known paintings, and by adding a couple of small details, this artist was able to change the mood of one of the art world's most famous.",
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa with facial hair.,This one is a bit funny.  You can't help but chuckle when you see this image.,
11," Marcel Duchamp ""LHOOQ"" ",Mona Lisa with a beard. ,"The painter is trying to show what many have believed for years, Mona Lisa was modeled after a man.",
11," Marcel Duchamp ""LHOOQ"" ",Painting of a human,It makes us wonder what that person was thinking while posing for the picture.,
11," Marcel Duchamp ""LHOOQ"" ",This is a picture mocking the Mona Lisa by adding a goatee and mustache. ,"The mood seems to try and convey humor, however, I feel a bit upset that a mustache and goatee would be depicted on the Mona Lisa. ",
11," Marcel Duchamp ""LHOOQ"" ",A mocking of the famous Mona Lisa painting.,"The image makes me feel a little curious, as the facial hair drawn on the Mona Lisa's face feels like something a juvenile child would do if trying to be ""edgy"". I don't really understand the point of it.",
11," Marcel Duchamp ""LHOOQ"" ",A man,This is a well known image of Mona Lisa. The artist has placed a mustache and goatee on her face. The idea I think is to jar the viewer. To take something they are familiar with and flip it on it's head. ,
11," Marcel Duchamp ""LHOOQ"" ",The subject is Mona Lisa with a mustache and goatee.,The mood is one of contempt for a great painting. Mona Lisa is one of the greatest paintings of all time and by adding a mustache and goatee the artist is showing contempt for the artist. It makes me angry to see a great painting being desecrated in that way.,
11," Marcel Duchamp ""LHOOQ"" ",woman ,"this feels like a mockery to me. It is clearly a picture of an iconic painting, the mona lisa, and she has a mustache and beard drawn on.  I do not like this photo and it annoys me that someone would make fun of such a beautiful well known portrait.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers.,"It shows a bunch of flowers, some of which are painted vivid colors, but others that are barely visible. I think it's trying to portray incompleteness or loss.  It makes me feel a bit sad, because of the flowers that seem like they should be there but aren't.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers and leaves,This image feels very natural and relaxing. It contains several types of flowers and leaves and the coloring is very aesthetic and pleasing.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers.,I would say that the mood of this image is a sort of dreary one. The lack of color aside from the flowers makes me think this way. I think the picture is of beautiful flowers surrounded by ugly dirt.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",flowers,I think it represents sunshine and happy days.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Scattered flowers.,"Flowers always give a feeling of peace.  Here they are scattered about, yet still look beautiful.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Fall flowers,"Possibly flowers blowing in the fall wind. It makes me feel sentimental, like the end of a fun season.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers,"It is a peaceful setting, one full of life and beauty, due to the flowers being depicted as live, and the strong colors. The contrast between the red and the gold is very striking, and makes the scene seem upbeat, alive, strong.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Sea life in shallow water.,"This image is hard to describe because it has no focus.  It makes me a little uneasy because I cannot seem to grasp what it is and what the photographer/artist is trying to convey.  It's almost as if it is conveying infinity because the focal point seems to just keep going.  This does not appeal to me...there are too many colors, shapes and textures.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers on a gray background.,"I think it represents fall, and losing life, because the flowers are obscured and look like they are falling apart.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",delicate needlework,,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",The main subject appears to be a painting ,The mood of the image is flowers and what appears to be an outdoor theme. All the flowers are a different type and color,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Wallpaper design,This painting reminds me of a wallpaper design. I used to live in a older house with wallpaper and it had this color scheme incorporated into it. ,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",flowers,"To me this represents spring, because the flowers don't take up the whole picture. They are just starting to sprout in various places and seem to be breaking out of a blank type background. ",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",blotchy painting,I think it is a painting of flowers and bees  and other bugs floating about as seen by someone on acid or possibly insane. It is confusing as nothing can be clearly made out and categorized. It makes me wonder why art has seemingly gone backwards in quality in the last 1500 years.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers ,"Beauty, it is a simple painting showing the beauty in flowers ",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Abstract flowers,A muted design that appears to contain flowers. The mood of the painting is hopeful.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers and empty space,"In this picture, I see that the flowers are fading away, giving off a sense of sadness and loss. It seems the artist is mourning beauty that will soon turn to decay.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Small plants,I am unsure what the image is exactly depicting but the colors certainly add to the mood of something earthy and natural. Staring at the image for a while is quite stress relieving due to it's minimalistic nature.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers in summer,"Even though there is a lot of open space in this painting, the background colors are so rich and and warm that they convey a hot summer afternoon to me. This painting makes me feel warm inside and yearn to be closer to nature. ",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Several types of flowers.,I looks like it represents Spring ending and the beginning of Summer. The overall mood is light hearted.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers.,This image makes me feel curious because the image is not one define thing. It leaves me curious as to what the whole image is.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",It'a nature.,Happiness and vitality.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",I would but the image is not getting showing up and its Exed out,See my answer above. Wish I could tell you but it's just a white space staring into my soul.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers floating in water,"It's calming, and soothing to me. I can picture it happening in real life, the flowers floating along the river. It makes me feel happy.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers,To me this painting looks like a impression of a flower bed. Like the painter laid the canvas on the ground and stomped on it until the flowers pressed onto it. I really like it. It's calming and strange at the same time. The colors aren't realistic or familiar so it throws me off a bit.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Multi-colored flowers,This image can represent chaos and excitement due to the scattered arrangement of the flowers and their colorful features.  It makes me feel positive and a sense of curiosity because of variety of colors and shapes of the flowers.,
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flowers and petals blowing in the wind,"It is like a day where you see everything is beautiful, but it makes you sad and acutely aware of how time is passing. There is a sense of decay and fleetingness.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",Flower field,"Peaceful and melancholic, almost as if I was sitting in a field of flowers.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902","flower petals, empty textured space","This image shows a disjointed array of mostly yellow toned flowers. The flowers seem like they could be fresh or dried. In the center of the image is an empty space, which gives the painting an airy and hollow feeling. Looking at this painting I myself get a detached and slightly sad feeling, possibly due to the mottled and grungy background in contrast with the more colorful flowers.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",multiple flowers,"This picture gives me an ""antique"" feel because of the off-white background and burgundies, oranges, and yellows of the flower heads.",
12,"Batch 5 - Odilon Redon ""Panneau D��coratif""1902",autumn leaves & animal tracks,feels like the somberness of fall outdoors because of the colors and shapes,
